text,label
被这股坑了的人自然说实话骂声一片，没持股唱多的受人钱财的肯定是唱多一片，所以就有了经典的一句话唱多都是托,消极
布伦特原油即将突破55美元！,积极
明天涨停，连板,积极
31有个坎，过了的话，直接起飞,中性
晨勃效应，被主力玩坏了，发研报必跌,消极
在我看来，飞荣达还是挺优秀的,积极
放量上涨，明天继续吃肉,积极
康希诺涨停了,积极
人大代表张兴海先生会议表示，好工厂，造好车，一切为了用户核心价值观。,中性
除了大单砸，没看见卖啊……,消极
弱庄股，利好不大涨，利空不大跌，垃圾死股。接盘侠多了，可能会再次大跌。,消极
日线支撑52守的住吗,中性
割了割了87的本,消极
搞不懂？喜欢做T？风格变了？不搞九阴真经，搞T呢？,消极
看来下周就能看见100了，牛逼,积极
2万了，终于2万一吨了！！！,积极
登海种业日线买点确认，这个日线向上段存在转化很快的可能性。止损可以放在30分钟一买和二买的点，自己定。,中性
经确认信维通信是被苹果剔除产业链了，难怪连跌5个月。,消极
老夫神闲气定，随你猪力做啥过场，老夫跟你死磕,中性
这估计一季度的业绩不咋好啊，,消极
这股太弱了，我走了，祝各位发财,消极
继续延期。。。。真心不妙。,消极
走了走了，100的本,消极
上个月真的是一毛钱玩了一个月,中性
希望明天给个机会。我要加仓,积极
"""迈瑞争点气,当回龙头。""",积极
酒鬼酒要涨停了，看了一下市值才600多亿,积极
充电桩公司，现在技术还不成熟，昨能让这种公司上市呢。,消极
尾盘又进了汉缆和南极电商，看看有货不。,中性
六连跌的大便,消极
此时买入中财=即将发小财，准准准！,积极
拿稳了，享受财富快速增长的快感,积极
此股可能又是涨停方式起来，还是很有再跟一波的价值的。,积极
收盘最好在7个点左右吧,中性
公司的业绩很好，等待大涨,积极
就瞎鸡鸡乱叫，看看人家st众泰。,中性
不够爽快，今天直接到2000，下个月又开始牛市了，多好,积极
今天有公告嘛？,中性
今日跌停，立贴为证,消极
如果调整，明天是不错的选择。,中性
套人的垃圾，走人！,消极
600030上星期入了1500股试试，还是比较看好，耐心等涨，加油涨，低价投了点159997不错，已经赚了点,积极
控制仓位，主力分歧很大，有人拉升，有人要坚持,积极
就冲宜生尾盘重生，也要买几首支持一下啊,积极
这涨势真是波澜壮阔,积极
这个庄，好像就是来和中微公司作对，目的就是为了让它不能完成100亿定增计划成长成一个全球性的半导体设备公司,消极
从盘面看，晚上公告应该不是坏消息,中性
百元过小康,积极
大盘不行咯，你咋不顺势而为大砸一把哦,消极
都坐好该拉升了,积极
据刘总在座谈会上介绍，超材料目前广泛应用于：航空航天、导弹、军舰、潜艇、5G通信等等。,积极
下午1:59到现在出现了50多次68手买单，什么意思溜吧吗?,消极
其初始投入成本仅1亿元增值10多亿元名符其实大地主.,积极
国产芯片就是噱头而已！芯片短缺也没能带来利好，继续跌,消极
不管风吹浪打，我自闲庭信步,积极
天天玩同样的把戏，上午户户盘，下午2点后砸，但每天散户接的是真多，估计阴跌出货快完了，该加速砸了,消极
主力都是，超大单往死里砸！真垃圾！,消极
农业涨你不跟，机械涨你还不跟，加油，你是最棒的我走好吧,积极
万胜智能的股票跟马有关系吗？为什么不涨哦！,消极
唱戏的是不一样，一时欢一时悲，就在一瞬间,中性
全世界全球最垃圾的证券公司就是天风证券,消极
今天又在22.55割了，这股说什么好呢，现在还亏700多，连续进出四五次了，手续费都估计好几百了。只能怪自己买到垃圾货。,消极
揉阿揉，揉到婆家,消极
6、公司供应苹果公司是什么产品，是直接供应商吗？公司直接向苹果公司供应稀土金属。,积极
看来近期要企稳了，今天开盘已经买入,积极
油服活得金港股最佳基建及公共事业公司奖,积极
明天继续加仓猛干,积极
13.69的压力有多强，一旦突破以后的支撑就有多强，坚持到底！,积极
希望公司给全体股东一个惊喜,中性
中国股市呵！不如清仓呵！,消极
最近可能有重大利好，老散们，拿好，不谢,积极
你大爷的，失信证券，无良机构！,消极
方正孙子，你干爹叫你出来护盘啦！,中性
今上午是最好的机会了,消极
北向资金连续加仓，量增价涨，即使起飞,积极
北京利尔前三季度营业收入32亿，增长25%，净利润3.72亿，增长20%！！,积极
既然跌不下去，就涨起来啊，想在这个价位吸筹，坚决不交筹码,积极
看着乱呼呼的，什么利空利好，银行股就不适合短线，看好的拿着，不看好的撤。就这么简单，扯些没用的。,中性
明天应该是最靓的仔了,积极
香港财政司司长陈茂波：不排除进一步增加印花税的可能郭树清：房地产领域的核心问题还是泡沫比较大大的方向开始变化了,中性
要完在这子手上了,消极
昨天犹豫了一下，没进,中性
还没实现全民小康呢,中性
新基金都来买茅台，茅台股价很快可以上1万，加油，我的茅台！,积极
买入隆基吃喝不愁,积极
定增股价要回到历史最低点定增股价要回到历史最低点定增股价要回到历史最低点,消极
早上忍住没卖,中性
上证六根中阳了也该调整了赚了指数不赚钱的股快跑强者恒强的时代到了。,积极
大胆买入,积极
你这乳是臭的吗，别的股升时你也跌，别的跌时你大跌，买了你倒霉了,消极
各位投资者，今天我打电话给东财客服了，叫他们把光伏概念，太阳能概念加上去。,积极
妖总跑了,消极
都别买，让主力砸回305,消极
低价吸筹正当时。,积极
冷链疫苗物流智能口罩央行国家队进驻智能机器人新基建参股银行核能核电工业4.0火箭航空发动机==巨轮智能=巨轮智能,积极
这一周账号收益创下了三个月来的新高，虽然是浮盈，但看着还是挺养眼的,积极
现在空仓该买点啥好呢,中性
好好的龙头被西部证券给抢了唉！！,积极
我只想问问各位大神分红什么时候能到账？我是新手,中性
回购股份，不如增加分红力度，每10股6-10元,积极
终端需求强势煤价上行依旧,积极
东山精密，与你同在。21以下坚定持有,积极
期待你一鸣惊人，加油。温州帮做生意有两刷子。看好你哦～,积极
仙人指路,中性
这股真垃圾！割肉走了,消极
你就争点气吧，大盘这么强势，你再来一次冲击涨停板，成功了就是龙一了。,积极
山西焦化，坚定持有，今天的走势根本跌不下去，必定有所作为，对你的爱不会改变,中性
这叫做要回购？垃圾,消极
利好，星期一涨停,积极
散户太多，拉抬意愿不强烈。金新农封板好坚决，洗盘周期也短。,积极
所有电力股都在涨！就这垃圾不涨,消极
你死挺，还不如直接来三个跌停的好。褪市更好。,消极
2021年数字货币岀炉，买入等待大涨,积极
人气排名升了点，有机会涨涨了,积极
华锐船用曲轴有望科创版上市，船用曲轴中国唯一，世界第三,积极
梭哈梭哈麻痹大不了再打十年工满仓干不要怂就是干,积极
只要不退市，留着打新用。,积极
洗了一天，有多少人跑了？,中性
这只股票要涨了。,积极
"""奔丧的路上别累着,歇一歇.""",中性
拉升在即，翻倍不是梦，加油,积极
有者割肉，坚决远离,消极
4.06.。。3.12.。。5.6元,中性
明天4.62开盘符合逻辑,积极
茅台一天不下神坛，国科今生无法飞天,消极
都是大资金在抢筹码，散户比不过他们,中性
上下震荡都是积蓄更多能量，希望这次能破了前高,积极
大家放心，我在化工厂上班，我看好三美，毕竟厂里面四季度好忙！业绩这么好凭什么跌,积极
想今天开始资金开始向低位优质蓝筹切换了,积极
还没人买,中性
赔钱跑了，第一次试试转股结果就连跌，等了三天了等不起了，今天高点卖了赔了2个点！,消极
强烈要求停牌！！！公司实控人都没搞清楚，还在市场交易，完全是对股东不负责任！支持的顶起！！！,中性
龙头股都是盘中调整，一天完成换手，只要不拉板，年前不会有大调整，一路上行。,积极
出逃为妙,消极
让高雅萍也买不进,积极
起飞呀朋友,积极
数字化转型是零售当下的大势所在，爱施德自从加码了数字化平台建设，运营效率有了显著的提升,中性
新国货时代“国潮”中的新制造,中性
赶紧卖了去买巨力索具，太猛了天天涨停啊,积极
尾盘发力冲击涨停。,积极
顺丰跌停董事长道歉了，三七几个跌停跟没事人一样,消极
大盘长，垃圾长一分大盘跌就狂泻,消极
来了。。。。,中性
更极端的外部环境定价就是值得贪婪的时候。,积极
涨停，没有机会入手，三块钱,积极
露笑科技还是非常强势,积极
西王食品控股股东去年年初债务重组达成和解，股价翻了一倍，宏图太弱了！！！,积极
经我夜观天象，骆驼股份就是下一个酸电茅台，市值突破五万亿指日可待,积极
买入601699，迎接主升浪,积极
补缺之后继续走向下趋势,消极
第一天机构大买的股短期都，长期就很牛，这股只能长期持有,积极
太尿性了走人,消极
明天继续20CM大肉大家拿住别卖，别让主力捡便宜货@！,积极
有些人就是想作死，不听劝！告诉你天风是太监庄操盘还要拼命往里进，真是没办法！,消极
长期看好坚定持有,积极
今日进货800万,积极
今天明天都涨停，年末小龙在此,积极
隆基天下无敌180一统天下,中性
昨天刚建仓，基本回调到位，运气不错，加上销量超预期，可惜融资折算率是0，可惜了，看到25左右走。继续回到主仓位。,积极
市场情绪就不行，还加仓呢。不把你套死,消极
大家拿到阿凡达2上映金逸能到10块，前提不破产,积极
我的丽丽这走势，近期有涨停,积极
指数涨个股跌，指数不涨个股还跌。这就是A股,消极
宜生，值得一搏。算上土地增值，每股净资产应该有10元。现在1块不到的股价，赌对了，未来收益至少5倍。赌错了，到三板也至少值5毛,积极
